<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
CSX,20231212,33.39,33.435,33.135,33.22,9729100
CTAS,20231212,562.01,564.61,556.71,564.52,336300
CTBI,20231212,42.28,42.37,41.74,41.74,33800
CTCX,20231212,3.63,3.63,3.3386,3.41,14600
CTEC,20231212,9.62,9.64,9.41,9.51,21600
CTG,20231212,10.49,10.5,10.49,10.5,49200
CTHR,20231212,0.4,0.4,0.39,0.3925,174800
CTKB,20231212,7.7,7.71,7.52,7.55,668900
CTLP,20231212,7.15,7.165,7.08,7.1,104600
CTMX,20231212,1.41,1.45,1.37,1.41,97000
CTNT,20231212,1.46,1.47,1.35,1.35,8900
CTRM,20231212,0.385,0.42,0.3762,0.4063,835800
CTRN,20231212,23.87,24.975,23.38,24.7,53000
CTSH,20231212,71.75,72.27,71.51,72.05,2203000
CTSO,20231212,1.28,1.48,1.2404,1.44,249500
CTXR,20231212,0.81,0.825,0.795,0.795,311500
CUBA,20231212,2.6,2.67,2.5,2.5,223000
CUE,20231212,2.86,2.86,2.66,2.78,398200
CUEN,20231212,1.11,1.14,0.9627,1,80100
CULL,20231212,10.61,10.72,10.58,10.61,1600
CURI,20231212,0.55,0.5744,0.4727,0.5401,484600
CURIW,20231212,0.012,0.012,0.012,0.012,42500
CUTR,20231212,2.22,2.35,2.06,2.17,561200
CVAC,20231212,5.23,5.41,5.19,5.31,1576600
CVBF,20231212,19.25,19.29,18.97,18.97,606600
CVCO,20231212,310.5,311.53,302.07,306.21,59100
CVCY,20231212,19.25,19.4,18.86,19.01,26000
CVGI,20231212,6.53,6.665,6.305,6.4,193200
CVGW,20231212,26.68,27.06,26.38,26.74,80800
CVKD,20231212,0.543,0.56,0.4504,0.5052,59100
CVLG,20231212,42.64,42.74,42.045,42.6,31500
CVLT,20231212,75.57,75.97,75.225,75.81,191600
CVLY,20231212,20.42,20.7,20.4,20.535,12300
CVRX,20231212,23.49,23.63,22.84,23.21,99300
CVV,20231212,5,5.085,4.81,5,46900
CWBC,20231212,14.96,15.24,14.82,15.02,10100
CWCO,20231212,34.81,35.2366,34.5,35.22,117300
CWD,20231212,1.35,1.42,1.35,1.36,29600
CWST,20231212,84.14,86.68,83.81,85.89,291900
CXAI,20231212,1.42,1.44,1.36,1.44,163100
CXAIW,20231212,0.08,0.1149,0.055,0.0558,828300
CXDO,20231212,3.17,3.28,3.0001,3.16,80700
CXSE,20231212,27.24,27.41,27.12,27.37,43200
CYAN,20231212,0.895,0.895,0.87,0.87,1100
CYBR,20231212,200.31,205.44,200.31,202.92,681400
CYCC,20231212,0.275,0.2768,0.256,0.2739,193600
CYCCP,20231212,10.92,11.9,10.88,10.99,1200
CYCN,20231212,2.555,2.98,2.4841,2.63,13200
CYN,20231212,0.16,0.1625,0.1442,0.1511,3770600
CYRX,20231212,14.93,14.93,14.4081,14.71,293300
CYT,20231212,3.115,3.115,3.03,3.04,62100
CYTH,20231212,1.23,1.32,1.14,1.18,75700
CYTK,20231212,35.54,35.91,34.95,35.11,1405500
CYTO,20231212,0.1732,0.3688,0.1601,0.2538,70087800
CZFS,20231212,62.6,62.6,61.01,61.21,17400
CZNC,20231212,20.46,20.69,19.85,20.69,16000
CZR,20231212,43.83,43.86,42.975,43.44,3587400
CZWI,20231212,11.05,11.27,10.8,10.8,4300
DADA,20231212,3.09,3.26,3.085,3.09,2007900
DAIO,20231212,3.05,3.055,2.9258,2.97,18600
DAKT,20231212,8.3,8.42,8.12,8.24,686100
DALI,20231212,21.56,21.56,21.372,21.38,17200
DALN,20231212,3.95,4,3.92,3.92,31000
DAPP,20231212,7.85,7.95,7.68,7.79,351300
DARE,20231212,0.3325,0.333,0.3,0.3083,369900
DASH,20231212,100.81,101.65,100.45,101,4789400
DATS,20231212,1.79,1.799,1.7,1.75,15300
DAVE,20231212,7.55,7.82,7.44,7.5,24700
DAVEW,20231212,0.0202,0.0202,0.02,0.02,500
DAWN,20231212,11.8,12.54,11.51,12.5,407600
DAX,20231212,30.3069,30.37,30.3069,30.365,4600
DBGI,20231212,4.54,5.55,4.44,5.12,295400
DBGIW,20231212,14.94,14.94,14.94,14.94,1100
DBVT,20231212,0.81,0.83,0.76,0.77,1081600
DBX,20231212,27.9,28.72,27.86,28.72,2622000
DCBO,20231212,46.5,46.76,46.11,46.42,60700
DCFC,20231212,0.1928,0.1975,0.184,0.1877,922800
DCFCW,20231212,0.069,0.07,0.069,0.069,1500
DCGO,20231212,5.28,5.28,5.115,5.16,536900
DCOM,20231212,23.5,23.5,23,23.16,93700
DCOMP,20231212,17.35,17.4999,17.35,17.35,3300
DCPH,20231212,15.4,15.45,14.83,15.28,500500
DCTH,20231212,3,3.22,2.93,3.13,552400
DDI,20231212,8.31,8.3216,8.0534,8.13,8100
DDIV,20231212,29.38,29.39,29.3,29.3386,12100
DDOG,20231212,113.46,115.5,112.59,114.66,1939400
DEMZ,20231212,28.954,29.05,28.954,29.05,4400
DENN,20231212,10.51,10.59,10.43,10.48,445600
DERM,20231212,6.27,6.8,6.05,6.3,619400
DFGP,20231212,52.12,52.3883,52.11,52.2606,43600
DFGX,20231212,51.89,52.05,51.89,51.9581,8300
DFLI,20231212,0.56,0.57,0.5031,0.5268,353000
DFLIW,20231212,0.0357,0.0357,0.0356,0.0356,200
DGCB,20231212,52.065,52.38,52.065,52.2484,70400
DGHI,20231212,1.345,1.345,1.19,1.22,179000
DGICA,20231212,14.52,14.55,14.28,14.53,23500
DGII,20231212,24.62,24.62,23.63,23.79,210300
DGLY,20231212,1.8,1.88,1.77,1.85,27500
DGRE,20231212,23.56,23.65,23.43,23.62,6700
DGRS,20231212,44.54,44.54,44.23,44.35,37200
DGRW,20231212,68.4,68.74,68.2407,68.71,574000
DH,20231212,8.55,8.62,8.38,8.5,391200
DHAC,20231212,12.3301,12.3301,12.3301,12.3301,100
DHC,20231212,2.45,2.45,2.31,2.39,972100
DHCA,20231212,10.66,10.66,10.31,10.56,4600
DHCAU,20231212,10.9,11,10.59,10.59,2900
DHCAW,20231212,0.02,0.02,0.0183,0.0183,800
DHCNI,20231212,15.2,15.48,15.1001,15.33,22100
DHCNL,20231212,15.7,15.755,15.2,15.73,22000
DHIL,20231212,164.51,166.88,163.68,166.51,16000
DIBS,20231212,4.72,4.72,4.47,4.47,40500
DIOD,20231212,73.68,74.02,72.27,72.42,159700
DISA,20231212,10.66,10.6862,10.66,10.6862,400
DISH,20231212,4.43,4.43,4.23,4.29,5984300
DIST,20231212,10.65,10.66,10.635,10.66,109900
DISTR,20231212,0.1201,0.1201,0.1102,0.1102,185400
DISTW,20231212,0.0205,0.0205,0.0101,0.02,3700
DIVD,20231212,30.5757,30.5757,30.5425,30.5425,1000
DJCO,20231212,310.995,313.5,310.995,313.5,1600
DKNG,20231212,36.55,36.98,36.125,36.62,7859600
DLHC,20231212,14.1,14.1,13.5,13.72,30800
DLO,20231212,17.3,17.3,16.75,16.91,623200
DLPN,20231212,1.78,1.79,1.71,1.72,21100
DLTH,20231212,4.86,4.92,4.78,4.85,51900
DLTR,20231212,126.58,127.18,125.56,126.95,1777700
DMAC,20231212,2.78,2.8334,2.58,2.58,63300
DMAQ,20231212,11.51,11.51,11.51,11.51,100
DMAT,20231212,13.8692,13.8799,13.79,13.81,700
DMK,20231212,0.61,0.61,0.56,0.61,89000
DMLP,20231212,30.3,30.345,29.9,30.13,63700
DMRC,20231212,34.01,34.4182,32.27,33.82,83900
DMTK,20231212,1.48,1.5137,1.38,1.39,277900
DMXF,20231212,61.68,62.0325,61.63,61.9,14200
DNLI,20231212,18.27,19.63,17.87,19.29,955200
DNTH,20231212,8.2,9.02,7.82,7.82,9200
DNUT,20231212,13.29,13.46,13.1,13.15,953600
DOCU,20231212,54.04,56.15,53.88,56,9080100
DOGZ,20231212,3.11,3.11,3.06,3.06,1900
DOMH,20231212,2,2.0499,1.85,1.96,19500
DOMO,20231212,9.1,9.1,8.86,8.96,511200
DOOO,20231212,59.71,60.98,57.49,57.99,161000
DORM,20231212,75.95,76.01,74.86,75.62,88200
DOX,20231212,86.31,86.7,85.68,85.9,596300
DOYU,20231212,0.7655,0.798,0.7501,0.76,660700
DPCS,20231212,11.3,11.3,10.8,10.87,5300
DPRO,20231212,0.57,0.583,0.52,0.549,186800
DRCT,20231212,10.52,10.535,7.138,8.42,1922200
DRIO,20231212,1.6,1.6999,1.5521,1.6,93100
DRIV,20231212,23.38,23.41,23.23,23.37,161300
DRMA,20231212,0.7,0.725,0.6686,0.6901,25700
DRMAW,20231212,0.0133,0.0133,0.012,0.0121,45000
DRRX,20231212,0.598,0.6012,0.58,0.6,285700
DRS,20231212,18.97,19.04,18.75,18.87,668300
DRTS,20231212,3.04,3.045,2.98,2.99,36100
DRTSW,20231212,0.22,0.27,0.1917,0.2,39000
DRUG,20231212,1.49,1.491,1.4,1.435,18100
DRVN,20231212,12.96,12.96,12.62,12.88,986000
DSGN,20231212,2.35,2.46,2.28,2.41,379300
DSGR,20231212,27.49,27.87,26.67,26.69,57800
DSGX,20231212,84.15,85.25,83.91,84.76,185200
DSKE,20231212,4.47,4.48,4.23,4.29,584300
DSP,20231212,6.65,7.13,6.5797,6.9,53000
DSWL,20231212,2.58,2.7,2.55,2.69,4000
DTCK,20231212,1.12,1.171,1.0101,1.03,175800
DTI,20231212,3.37,3.375,3.2903,3.3,57300
DTIL,20231212,0.39,0.4,0.3803,0.385,271600
DTSS,20231212,0.19,0.19,0.1682,0.1743,170800
DTST,20231212,3.31,3.31,3.22,3.25,12100
DUETU,20231212,10.61,10.61,10.01,10.01,4500
DUNE,20231212,4.15,5.01,4.15,4.34,47700
DUNEW,20231212,0.0504,0.0504,0.0495,0.0495,10600
DUO,20231212,0.6,0.6,0.5301,0.55,45000
DUOL,20231212,216.73,231,215.31,226.28,1470900
DUOT,20231212,3.01,3.065,2.9305,2.98,10100
DVAL,20231212,11.99,12.01,11.99,12.01,700
DVAX,20231212,13.48,13.48,13.19,13.39,1627400
DVLU,20231212,24.4287,24.44,24.4287,24.4287,100
DVOL,20231212,27.22,27.3999,27.22,27.3666,38700
DVY,20231212,114.71,114.83,113.9,114.3,726800
DWAC,20231212,17.61,17.75,17.3049,17.5,178900
DWACW,20231212,5.82,5.94,5.75,5.75,7600
DWAS,20231212,78.98,79.19,78.335,79,27400
DWAW,20231212,33.27,33.2873,33.27,33.2873,8600
DWSH,20231212,8.44,8.54,8.44,8.53,23900
DWSN,20231212,1.56,1.59,1.4319,1.48,8800
DWUS,20231212,38.71,39.0925,38.7099,39.0925,400
DXCM,20231212,118.54,120.11,116.81,119.16,2564400
DXJS,20231212,29.5695,29.7086,29.51,29.62,9200
DXLG,20231212,4.1,4.14,3.995,4.09,418600
DXPE,20231212,33.49,33.49,32.5,32.84,75400
DXYN,20231212,0.9093,0.9246,0.8701,0.89,23000
DYAI,20231212,1.6556,1.6556,1.54,1.56,22700
DYN,20231212,10.92,11.07,10.33,10.96,344300
DYNI,20231212,26.27,26.2798,26.175,26.2677,1900
DYNT,20231212,0.56,0.57,0.5339,0.5339,34300
DYTA,20231212,26.42,26.465,26.36,26.45,7700
DZSI,20231212,1.44,1.44,1.34,1.39,264400
EA,20231212,139.87,140.375,139.03,140.33,1551900
EAC,20231212,10.93,10.93,10.9299,10.9299,700
EACPW,20231212,0.0127,0.015,0.0104,0.0104,244300
EAR,20231212,2.56,2.59,2.56,2.56,24800
EAST,20231212,1.07,1.1399,1.0301,1.0301,8400
EBAY,20231212,41.77,41.79,40.91,41.11,5840000
EBC,20231212,12.91,12.9448,12.73,12.76,680600
EBIX,20231212,4.64,4.64,4.31,4.41,1039600
EBIZ,20231212,20.03,20.07,19.9,20.07,7300
EBMT,20231212,13.65,13.69,13.5,13.65,8500
EBON,20231212,7.2,7.4247,7.18,7.23,8100
EBTC,20231212,29.1,29.73,28.54,29.4,10900
ECBK,20231212,12.64,12.64,12.2,12.2,4300
ECOR,20231212,5.32,5.68,5.2,5.2,14800
ECOW,20231212,18.84,18.98,18.83,18.98,17800
ECPG,20231212,46.04,46.04,43.66,43.7,191400
ECX,20231212,2.45,2.5,2.34,2.37,58900
ECXWW,20231212,0.021,0.021,0.021,0.021,700
EDAP,20231212,5.27,5.27,5.07,5.21,43300
EDBL,20231212,0.5,0.5022,0.495,0.5,41800
EDBLW,20231212,0.018,0.018,0.018,0.018,600
EDIT,20231212,10,10.02,9.755,9.84,1944300
EDOC,20231212,9.11,9.2,9,9.18,42200
EDRY,20231212,18.2,18.48,18.15,18.35,4400
EDSA,20231212,4.72,6.46,4.51,5.18,488900
EDTK,20231212,0.8501,1.0317,0.8501,1.025,73800
EDUC,20231212,0.8715,0.8998,0.8002,0.85,38000
EEFT,20231212,91.96,92.035,91.39,91.66,279000
EEIQ,20231212,1.66,1.75,1.55,1.73,11700
EEMA,20231212,64.51,64.93,64.13,64.82,12200
EFAS,20231212,13.77,13.83,13.76,13.8,10000
EFHT,20231212,7.32,7.9899,2.2501,2.93,766700
EFHTR,20231212,0.24,0.4099,0.2228,0.3113,1512500
EFHTW,20231212,0.0253,0.0399,0.005,0.0398,430800
EFOI,20231212,1.52,1.59,1.52,1.56,4100
EFRA,20231212,28.1072,28.1072,28.1072,28.1072,0
EFSC,20231212,42.06,42.14,41.5775,41.78,78700
EFSCP,20231212,15.616,15.775,15.616,15.62,2700
EFTR,20231212,0.3974,0.477,0.39,0.4044,3092700
EGAN,20231212,7.9,7.9,7.785,7.82,43700
EGBN,20231212,26.51,26.88,26.26,26.46,196400
EGHT,20231212,3.65,3.65,3.535,3.62,1018000
EGIO,20231212,0.35,0.37,0.33,0.334,1389900
EGOX,20231212,0.507,0.5097,0.441,0.46,49500
EGRX,20231212,5.45,5.52,5.21,5.24,180300
EH,20231212,17.17,17.17,16.7272,17.04,279300
EHTH,20231212,8,8,7.81,7.9,97400
EIGR,20231212,0.2959,0.3027,0.2,0.2154,1857700
EJH,20231212,4.21,4.22,3.87,4.22,3788800
EKG,20231212,14.49,14.55,14.49,14.55,400
EKSO,20231212,1.35,1.4341,1.35,1.365,68200
ELAB,20231212,1.62,1.92,1.62,1.73,19000
ELBM,20231212,0.44,0.44,0.375,0.38,292800
ELDN,20231212,1.37,1.45,1.27,1.35,101600
ELEV,20231212,0.51,0.51,0.4546,0.4804,230400
ELSE,20231212,3.8,3.85,3.77,3.85,800
ELTK,20231212,15.11,15.3,13.53,14.25,113600
ELTX,20231212,5.8,6.49,5.77,6.21,10600
ELUT,20231212,1.9103,2.07,1.9103,1.99,12000
ELVA,20231212,3.01,3.0448,2.91,3.005,21100
ELVN,20231212,10.9,11.07,9.8,10.13,434800
ELWS,20231212,0.41,0.46,0.402,0.411,68800
ELYM,20231212,2.49,2.55,2.43,2.49,9600
EM,20231212,0.54,0.59,0.54,0.5601,42900
EMB,20231212,86.73,86.95,86.475,86.88,8047800
EMBC,20231212,17.74,17.74,17.06,17.09,320700
EMCB,20231212,63.31,63.53,63.31,63.345,1600
EMCGW,20231212,0.0139,0.0139,0.0138,0.0138,300
EMIF,20231212,20.24,20.3,20.24,20.3,500
EMKR,20231212,0.49,0.521,0.4739,0.5175,1142200
EML,20231212,19.35,20.793,19.35,20.31,6500
EMLDU,20231212,10.54,10.54,10.54,10.54,1300
EMLDW,20231212,0.0211,0.0211,0.0211,0.0211,50000
EMXC,20231212,53.05,53.15,52.79,53.14,863100
EMXF,20231212,34.41,34.49,34.28,34.44,4500
ENCP,20231212,11.48,11.5,11.36,11.49,3200
ENCPU,20231212,11.26,11.36,11.26,11.26,400
ENCPW,20231212,0.015,0.0172,0.0098,0.0098,27000
ENER,20231212,10.59,10.59,10.54,10.5408,4500
ENERR,20231212,0.03,0.06,0.0262,0.03,8300
ENERW,20231212,0.011,0.011,0.0109,0.011,300
ENG,20231212,1.83,1.8353,1.71,1.71,8200
ENGN,20231212,6.71,7.3,6.71,7.29,20000
ENLT,20231212,17.52,17.53,17.155,17.34,47700
ENLV,20231212,1.61,1.6146,1.52,1.55,45800
ENPH,20231212,102.61,102.6376,96.69,99.82,5668700
ENSC,20231212,1.09,1.166,1.05,1.08,29100
ENSG,20231212,108.09,109.79,107.28,109.09,221900
ENTA,20231212,9.12,9.2,8.75,8.99,178100
ENTG,20231212,109.81,111.04,108.84,110.18,832500
ENTR,20231212,12.67,12.74,12.67,12.74,400
ENTX,20231212,0.69,0.69,0.643,0.6699,6600
ENVB,20231212,1.45,1.46,1.39,1.4,29700
ENVX,20231212,11.85,11.885,11.45,11.8,2541700
ENZL,20231212,46.03,46.37,46.03,46.3,29200
EOLS,20231212,9.61,9.855,9.53,9.83,534200
EOSE,20231212,1.2,1.2,0.925,1.12,12818800
EOSEW,20231212,0.2,0.2,0.15,0.18,42700
EPIX,20231212,5.25,5.55,5.0443,5.5,81400
EPOW,20231212,1.04,1.04,0.9,0.9,22500
EPSN,20231212,5.1,5.214,5.03,5.07,64300
EQ,20231212,0.64,0.658,0.616,0.645,125200
EQIX,20231212,797.18,807,790.18,802.86,382800
EQRR,20231212,51.31,51.4418,51.23,51.27,7500
ERAS,20231212,1.81,1.98,1.78,1.96,1241000
ERET,20231212,25.06,25.06,24.99,24.99,3200
ERIC,20231212,5.77,5.77,5.71,5.72,8552000
ERIE,20231212,317.95,326.91,315.19,326.65,146500
ERII,20231212,18.27,18.29,17.65,17.83,322400
ERNA,20231212,1.64,1.64,1.165,1.3201,139600
ERSX,20231212,11.945,11.945,11.945,11.945,100
ESACW,20231212,0.029,0.03,0.0133,0.025,332500
ESCA,20231212,19.5,19.785,19.18,19.32,22500
ESEA,20231212,27.48,27.59,26.2,26.72,42100
ESGD,20231212,73.29,73.55,73.09,73.55,442600
ESGE,20231212,31.07,31.19,30.94,31.19,637400
ESGL,20231212,0.5561,0.6818,0.5101,0.525,31800
ESGLW,20231212,0.004,0.004,0.004,0.004,6000
ESGR,20231212,287.24,292.615,287.24,291.27,28900
ESGRO,20231212,23.6,23.83,23.6,23.75,8400
ESGRP,20231212,24.59,24.68,24.3647,24.63,24800
ESGU,20231212,101.66,102.29,101.53,102.28,538000
ESHA,20231212,10.21,10.21,10.21,10.21,5000
ESHAR,20231212,0.1301,0.1301,0.12,0.12,46300
ESLA,20231212,1.24,1.4999,1.207,1.42,90800
ESLT,20231212,206.5,207.44,206.06,207.17,21800
ESMV,20231212,24.73,24.76,24.73,24.76,700
ESOA,20231212,3.94,3.94,3.63,3.67,47600
ESPO,20231212,54.83,55.7,54.74,55.7,20000
ESPR,20231212,1.39,1.5,1.37,1.47,1740900
ESQ,20231212,48.01,48.99,48.01,48.15,11000
ESSA,20231212,18.3,18.54,18.2,18.2,6200
ESTA,20231212,22.73,23.29,22.05,22.88,424000
ETAO,20231212,0.3988,0.3988,0.3688,0.3988,79400
ETEC,20231212,22.17,22.17,22.1,22.1,200
ETNB,20231212,9.46,10.08,9.21,10.02,1225500
ETON,20231212,3.91,4.175,3.91,3.97,65500
ETSY,20231212,84.3,86.55,84.05,85.82,3636100
EUDA,20231212,1.19,1.25,1.19,1.23,53400
EUFN,20231212,20.63,20.74,20.575,20.73,1209400
EVAX,20231212,0.66,0.6871,0.651,0.66,28200
EVBG,20231212,22.43,22.69,22.07,22.68,382200
EVCM,20231212,9.88,10.09,9.69,9.95,104400
EVER,20231212,10.49,10.49,9.88,10.33,339800
EVGN,20231212,0.68,0.6919,0.66,0.665,120700
EVGO,20231212,3.03,3.03,2.9,2.96,1953500
EVGOW,20231212,0.19,0.2186,0.18,0.1826,17700
EVGRU,20231212,11.2,11.2,11.2,11.2,200
EVLV,20231212,4.16,4.285,4.15,4.2,683900
EVLVW,20231212,0.62,0.62,0.6,0.61,18900
EVMT,20231212,17.33,17.33,17.18,17.24,2000
EVO,20231212,10.04,10.2099,9.87,10.13,30700
EVOK,20231212,1.24,1.2699,1.21,1.21,5400
EVRG,20231212,51.98,51.98,51.1,51.35,2338800
EVTV,20231212,1.24,1.28,1.2,1.27,11300
EWBC,20231212,68.38,68.4524,67.25,67.41,797500
EWCZ,20231212,13.65,13.73,13.25,13.33,717000
EWJV,20231212,29.23,29.325,29.145,29.3,22900
EWTX,20231212,6.71,6.76,6.555,6.73,182600
EWZS,20231212,14.44,14.44,14.2975,14.38,110900
EXAI,20231212,5.71,5.71,5.2,5.34,686000
EXAS,20231212,65.22,65.55,62.62,65.52,2373800
EXC,20231212,39.66,39.66,39.18,39.44,5695600
EXEL,20231212,22.07,22.96,22.03,22.77,2155400
EXFY,20231212,2.33,2.37,2.2212,2.34,570500
EXLS,20231212,29.08,29.275,28.74,29.14,598400
EXPE,20231212,146.35,147.52,143.39,144.88,1805300
EXPI,20231212,14.56,14.75,14.1,14.22,1187200
EXPO,20231212,83.04,83.04,80.98,82.22,366900
EXTR,20231212,17.33,17.85,17.12,17.66,1989600
EYE,20231212,18.99,19.01,18.5,18.69,719200
EYEN,20231212,1.83,1.84,1.72,1.765,358300
EYPT,20231212,19.87,19.87,18.6,19,688300
EZFL,20231212,1.93,2,1.91,1.91,3300
EZGO,20231212,0.0976,0.103,0.0935,0.0944,1807700
EZPW,20231212,8.65,8.75,8.62,8.66,244900
FA,20231212,15.93,15.93,15.76,15.85,332300
FAAR,20231212,27.79,27.8,27.67,27.8,13200
FAB,20231212,74.21,74.37,73.87,74.05,4400
FAD,20231212,107.2,108.04,107.2,107.96,2100
FALN,20231212,25.87,25.98,25.835,25.98,641400
FAMI,20231212,1.07,1.12,1.07,1.09,11400
FANG,20231212,148.27,148.93,146.82,147.88,2404800
FANH,20231212,7.21,7.25,6.49,6.68,19800
FARM,20231212,3.05,3.14,3,3,16300
FARO,20231212,19,19,18.18,18.46,210600
FAST,20231212,63.52,63.93,63.369,63.88,3857600
FAT,20231212,5.87,5.87,5.6,5.6,9100
FATBB,20231212,5.25,5.25,5.2499,5.2499,600
FATBP,20231212,14.85,14.85,14.6013,14.76,2900
FATE,20231212,2.26,2.4,2.2,2.4,1032500
FAZE,20231212,0.183,0.1995,0.1816,0.1816,191500
FAZEW,20231212,0.007,0.0085,0.007,0.0085,57900
FBIO,20231212,3.02,3.2899,2.84,3.21,336000
FBIOP,20231212,15.13,15.28,13.15,13.5,30500
FBIZ,20231212,35.65,35.65,34.74,35.12,12700
FBL,20231212,103.55,108.305,103.55,108.19,10400
FBMS,20231212,27.32,27.37,27.06,27.08,40900
FBNC,20231212,33.74,34.0412,33.44,33.46,111800
FBOT,20231212,23.61,23.6932,23.55,23.68,13000
FBRX,20231212,0.62,0.7,0.62,0.6549,43100
FBYD,20231212,11.43,12.21,11.43,12.11,13300
FBYDW,20231212,0.53,0.54,0.4525,0.46,5700
FBZ,20231212,11.3033,11.3033,11.22,11.23,4500
FCA,20231212,17.6001,17.74,17.6001,17.74,200
FCAL,20231212,49.31,49.725,49.2,49.31,64500
FCAP,20231212,26.1,27.1,26.05,26.21,3200
FCBC,20231212,35.57,35.64,35.2798,35.46,22200
FCCO,20231212,19.06,19.39,19.02,19.31,13800
FCEF,20231212,19.21,19.36,19.13,19.22,30900
FCEL,20231212,1.3,1.3,1.2,1.24,13252900
FCFS,20231212,115.07,115.96,114.2351,114.43,226500
FCNCA,20231212,1428.18,1448.38,1409,1440,129700
FCNCO,20231212,21.05,21.22,20.81,21.155,23200
FCNCP,20231212,19.94,19.95,19.67,19.92,31600
FCUV,20231212,1.48,1.56,1.45,1.46,36600
FCVT,20231212,32.03,32.2,31.9502,32.12,21300
FDBC,20231212,58.31,58.31,56.67,57.46,10000
FDCF,20231212,28.2001,28.3229,28.2,28.3229,6000
FDFF,20231212,27.7776,27.93,27.7776,27.93,3000
FDIF,20231212,24.95,25.1526,24.95,25.14,10000
FDIG,20231212,22.33,22.5,21.95,22.37,71100
FDIV,20231212,25.685,25.78,25.68,25.7162,3000
FDMT,20231212,14.4,14.68,14.04,14.46,200900
FDNI,20231212,22.13,22.38,22.13,22.38,1500
FDT,20231212,51.23,51.3451,51.02,51.23,18400
FDTS,20231212,38.784,38.9086,38.784,38.9086,400
FDTX,20231212,27.25,27.51,27.25,27.48,40200
FDUS,20231212,19.84,19.93,19.8018,19.88,327200
FEAM,20231212,1.51,1.51,1.39,1.44,187800
FEBO,20231212,4.84,4.9499,4.79,4.89,46500
FEIM,20231212,9.96,10.46,9.7592,10.35,294500
FELE,20231212,92.66,92.66,91.53,91.75,109300
FEM,20231212,21.11,21.12,20.9953,21.1141,150900
FEMB,20231212,28.22,28.5199,28.09,28.19,46000
FEMS,20231212,36.98,37.1813,36.73,36.98,85900
FEMY,20231212,0.87,0.8797,0.797,0.8022,486300
FENC,20231212,9.27,9.64,9.17,9.55,83900
FEP,20231212,35.05,35.15,34.9097,35.1,33500
FEPI,20231212,54.57,54.99,54.565,54.99,21800
FEUZ,20231212,39.22,39.4091,39.22,39.4091,1600
FEX,20231212,87.55,87.7099,87.4,87.55,13500
FEXDW,20231212,0.013,0.013,0.013,0.013,700
FFBC,20231212,22.69,22.78,22.4,22.43,341900
FFIC,20231212,15.08,15.11,14.69,14.73,107600
FFIE,20231212,0.2548,0.2647,0.224,0.254,15682200
FFIEW,20231212,0.0153,0.017,0.0153,0.0157,78300
FFIN,20231212,28.34,28.34,27.94,28.04,332300
FFIV,20231212,173.9,175.97,172.84,175.37,566300
FFNW,20231212,12.3,12.44,12.3,12.36,8500
FGBI,20231212,10.2,10.39,9.8501,10.22,5900
FGBIP,20231212,17.14,17.2299,17.14,17.2299,2100
FGEN,20231212,0.6292,0.6311,0.58,0.62,1083900
FGF,20231212,1.2777,1.2777,1.25,1.26,9300
FGFPP,20231212,15.2499,15.2499,14.15,14.91,2100
FGI,20231212,1.4437,1.4447,1.42,1.42,2400
FGM,20231212,37.88,38.175,37.88,38.175,1600
FHB,20231212,21.05,21.27,20.83,21.17,742800
FHTX,20231212,4.96,5.07,4.76,4.82,61100
FIAC,20231212,10.91,10.91,10.91,10.91,274800
FIACW,20231212,0.027,0.027,0.025,0.025,10300
FIBK,20231212,28.2,28.38,27.8473,28.15,479400
FICS,20231212,32.38,32.5144,32.38,32.5048,9400
FICVU,20231212,11.74,11.88,11.2,11.7,2200
FICVW,20231212,0.026,0.026,0.026,0.026,10000
FID,20231212,15.61,15.68,15.5647,15.68,69200
FINW,20231212,12.89,13.4,12.8201,13.11,34100
FINX,20231212,23.47,23.65,23.37,23.6,102100
FIP,20231212,3.75,3.875,3.71,3.87,529200
FISI,20231212,18.99,19.7,18.99,19.59,72600
FITB,20231212,30.88,31.005,30.5,30.53,5637000
FITBI,20231212,25.56,25.67,25.53,25.66,42800
FITBO,20231212,22.66,23.14,22.4165,22.68,12000
FITBP,20231212,24.03,24.22,23.99,24,9900
FIVE,20231212,196.97,198.72,195.5,196.39,578800
FIVN,20231212,78.69,79.26,77.68,79.18,746400
FIXD,20231212,43.4,43.54,43.34,43.485,608500
FIXT,20231212,28.9941,28.9941,28.9941,28.9941,100
FIXX,20231212,0.5301,0.55,0.5301,0.5349,139900
FIZZ,20231212,49.84,51.48,49.5,51.4,241300
FJP,20231212,50.24,50.4399,50.0102,50.38,2900
FKU,20231212,35.484,35.7509,35.484,35.7509,2300
FKWL,20231212,2.91,2.94,2.89,2.89,7200
FLEX,20231212,25.84,26.22,25.63,26.13,4426600
FLFV,20231212,10.79,10.795,10.79,10.795,800
FLGC,20231212,1.11,1.17,1.04,1.12,69400
FLGT,20231212,26.54,27.22,26.05,27.03,306300
FLIC,20231212,12.37,12.39,12.24,12.25,53600
FLJ,20231212,1.27,1.31,1.0402,1.11,383000
FLL,20231212,5.05,5.05,4.79,5,103100
FLN,20231212,19.56,19.6,19.56,19.6,400
FLNC,20231212,21.65,21.89,20.63,20.68,2200100
FLNT,20231212,0.48,0.52,0.48,0.5073,128600
FLUX,20231212,3.3,3.4,3.05,3.06,43200
